address,label,status,n_tx,n_sent,n_received,sent_ratio,n_counterparties,n_out_counterparties,n_in_counterparties,counterparty_ratio,repeat_counterparty_ratio,total_eth_sent,total_eth_received,mean_eth_sent,max_eth_sent,mean_eth_received,max_eth_received,net_eth_flow,value_concentration,zero_value_ratio,mean_gas_price_gwei,max_gas_price_gwei,std_gas_price_gwei,mean_gas_limit,failed_ratio,self_tx_ratio,first_block,last_block,lifetime_days,tx_per_active_day,mean_days_between_tx,min_days_between_tx,burstiness,degree,in_degree,out_degree,pagerank,clustering,community_size,neighbour_risk_ratio,n_labelled_neighbours
0x91f445f67951095acb7e1e03a8347e3970e4ec28,0,ok,15,8.0,7.0,0.5333333333333333,7.0,2.0,5.0,0.4666666666666667,0.5333333333333333,2.9006836735453607,2.9104046937211407,0.3625854591931701,1.47495711,0.4157720991030201,1.4726487,0.00972102017578,0.5084860246747395,0.0,31.360193874533337,58.5,12.611119322751184,92854.8,0.0,0.0,4134142,19489244,2415.2236907166684,0.0062106048634977,172.51597790833347,0.0016854275928603,3.57916181474255,7.0,5.0,2.0,6.038929985683484e-05,0.0,1541.0,0.0,0.0
0xa62b5f23f4b3ddc20f879c3ff58d4b1ef2952d97,1,ok,6,0.0,5.0,0.0,3.0,0.0,3.0,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.166666666666667,12.0,3.670452590924207,398748.8333333333,0.0,0.0,5128095,5929753,137.54587130550985,0.0436218109860463,27.50917426110197,0.115076651851888,1.468654847114573,3.0,3.0,0.0,1.295755569373233e-05,0.0,165.0,0.0,0.0
0x7822b7b190604eaeb4dcaabd2dd5e1daafcb9d46,1,ok,7,6.0,1.0,0.8571428571428571,4.0,4.0,1.0,0.5714285714285714,0.4285714285714285,1.197914228,0.2,0.1996523713333333,1.197914228,0.2,0.2,-0.997914228,1.0,0.7142857142857143,20.0,60.0,25.298221281347036,184571.42857142855,0.0,0.0,4000839,4009347,2.0485168511116947,3.417106379281782,0.3414194751852824,0.0,1.8335605402909665,4.0,1.0,4.0,1.3303150080017547e-05,0.1666666666666666,3798.0,1.0,1.0
0x5d1d6840d27caa696bc014bc4d416ad3fd029ff7,0,ok,16,9.0,7.0,0.5625,4.0,2.0,2.0,0.25,0.75,11.45445163,11.45835763,1.272716847777778,3.175678,1.636908232857143,3.176098,0.0039059999999988,0.2772440010731443,0.0,22.9132509193125,51.311252711,11.68524984343382,55762.5625,0.0,0.0,3592841,6280799,499.1493235649996,0.032054536076951,33.27662157099998,0.002290544628545,2.2681498113739735,4.0,2.0,2.0,1.3003620846170678e-05,0.1666666666666666,1443.0,0.0,2.0
0x94b40ecc7b38f5a9316b03dac4fc663e4d10cd15,1,ok,5,1.0,4.0,0.2,5.0,1.0,4.0,1.0,0.0,2.934812,2.935673,2.934812,2.934812,0.73391825,1.0,0.000861,1.0,0.0,31.42,41.0,8.956874454853098,92600.0,0.0,0.0,5022644,5048233,4.330435947408831,1.1546181633264454,1.0826089868522075,0.0021999948140647,1.6877011167851734,5.0,4.0,1.0,5.6417099227798855e-05,0.0,6.0,0.0,0.0
0xdafc2a2d4e070f863cfcb5887bc2516e05e18877,1,ok,100,81.0,19.0,0.81,86.0,69.0,17.0,0.86,0.14,28.77668153678685,27.89493668395704,0.3552676732936647,14.0,1.4681545623135286,13.0,-0.8817448528298044,0.4865050190760535,0.76,96.47,99.0,10.092031510057826,45355.0,0.02,0.0,4996367,5083859,14.827745664999991,6.744113519295386,0.1497752087373736,0.0,8.150547323172187,86.0,17.0,69.0,0.000199028759061,0.0,3798.0,0.0,0.0
0x8673eebb26a7aa2412f1d5343afb6802d7127233,0,ok,5,3.0,2.0,0.6,5.0,3.0,2.0,1.0,0.0,1000.9986059848474,1001.0,333.6662019949491,621.5025779149604,500.5,610.3502733525964,0.0013940151526412,0.6208825608737845,0.0,22.127224645,22.127224645,0.0,34800.0,0.0,0.0,4179856,4179878,0.0052970581474127,5.0,0.0013242645368531,0.000481550740423,0.7441229797008506,5.0,2.0,3.0,3.447684386883675e-05,0.0,6.0,0.0,0.0
0xb9d69a191628c1ae6db832d9635779e96feb2102,0,ok,4,2.0,2.0,0.5,3.0,2.0,1.0,0.75,0.25,0.0139283321734782,0.015,0.0069641660867391,0.0139283321734782,0.0075,0.01,0.0010716678265217,1.0,0.25,22.320161098,25.0,1.6064613067527225,38250.0,0.0,0.0,4095715,4274293,42.90577043073873,0.0932275533067762,14.30192347691291,0.5287427133321763,0.6891039779894186,3.0,1.0,2.0,1.8496997795910488e-05,0.0,740.0,0.0,0.0
0xa2919cf592d9a7689e509f030e4b14ed995ea7e0,0,ok,12,5.0,7.0,0.4166666666666667,8.0,4.0,4.0,0.6666666666666666,0.3333333333333333,12.60560048,12.62932169,2.521120096,10.18116423,1.804188812857143,9.292342990000002,0.0237212099999997,0.8076699119691598,0.1666666666666666,47.07999318108333,120.0,27.140562427488213,43966.166666666664,0.0,0.0,4887910,15214891,1656.8732393119926,0.0072425576774858,150.62483993745388,0.0026269861089962,1.4654902421266007,8.0,4.0,4.0,4.658259202960529e-05,0.0357142857142857,2397.0,0.0,0.0
0xe65a88f487f5d26469cfd37ce7ef763d6d9be454,0,ok,100,97.0,3.0,0.97,99.0,97.0,2.0,0.99,0.01,8.777791662361256,8.49414974485785,0.090492697550116,2.996892,2.8313832482859502,3.0,-0.2836419175034059,0.3414175358992088,0.0,88.47144807784,189.0,51.750805200497105,45570.0,0.0,0.0,5691554,13488054,1246.0930892598133,0.0802508262519942,12.586798881412252,0.0006143688907225,4.358108151866239,99.0,2.0,97.0,1.2889878032543389e-05,0.0008245722531436,232.0,0.0,0.0
0xe7cbad32f1c50b5ec74d17e6188a7a2a53a4fb0e,0,ok,100,43.0,57.0,0.43,2.0,1.0,1.0,0.02,0.98,7.05965805,7.100466504661998,0.1641780941860465,0.98446974,0.1245695878010876,0.888107371706911,0.040808454661998,0.1394500601909465,0.0,46.81614806702,242.3,45.76449293728815,129030.0,0.0,0.0,12576995,15554627,467.9987588216668,0.2136757803627113,4.727260190117846,0.0107510812497801,1.3957684636746894,2.0,1.0,1.0,1.2609954376087294e-05,0.0,1541.0,0.0,0.0
0x42c5459911ae51d1d005cbe39749bd8d8e533c22,1,ok,77,49.0,28.0,0.6363636363636364,56.0,35.0,23.0,0.7272727272727273,0.2727272727272727,304.4577280647965,304.49209855479654,6.2134230217305415,150.0,10.874717805528448,139.0,0.0343704900000148,0.4926792331843063,0.3896103896103896,20.993566319064932,21.504606568,0.1274851957379235,65700.54545454546,0.0,0.0,3976725,4016283,8.403710125417069,9.16261970615967,0.1105751332291719,0.0001926171752037,3.089920880376872,56.0,23.0,35.0,0.0002112335260386,0.0363636363636363,3798.0,1.0,4.0
0x0dc04198cd942b55a7d63f5c3891122b6fa277ea,1,ok,8,0.0,7.0,0.0,4.0,0.0,4.0,0.5,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.625,7.0,1.5761900266148114,361529.625,0.0,0.0,5119878,5830904,121.9663384011112,0.0655918682554064,17.42376262873017,0.001030061945871,1.6645929139671256,4.0,4.0,0.0,2.4057488635798873e-05,0.0,165.0,0.0,0.0
0x414bca672494b8f078112c52ae258f9e8de1a4a0,1,ok,4,0.0,3.0,0.0,3.0,0.0,3.0,0.75,0.0,0.0,0.3,0.0,0.0,0.1,0.1,0.3,0.0,0.25,25.975,51.9,15.642949689876266,167878.0,0.0,0.0,4974668,5007900,5.773374070367879,0.6928357579548141,1.9244580234559596,0.0252190666645765,0.8535179753206896,3.0,3.0,0.0,4.3160620770255505e-05,0.0,377.0,0.0,0.0
0x33bf8bde242216da572d6486d641ae0a18137306,1,ok,39,2.0,37.0,0.0512820512820512,33.0,1.0,32.0,0.8461538461538461,0.1538461538461538,65.11566083003811,65.11738283003811,32.557830415019055,35.1165218300381,1.7599292656767056,15.0,0.0017220000000008,0.539294562665925,0.0512820512820512,47.007730556717945,100.0,24.22481400591488,127761.53846153848,0.0,0.0,4926678,4953074,4.622795025927049,8.436454521835303,0.1216525006822907,0.0,5.19404916570169,33.0,32.0,1.0,0.0003536685967737,0.0,2397.0,0.0,0.0
0xbbefcc7cdd9aafa990f90838d6bc31834ab6084d,0,ok,5,3.0,2.0,0.6,4.0,2.0,2.0,0.8,0.2,1.9968085573929064,2.0,0.6656028524643022,0.99869665,1.0,1.0,0.0031914426070933,0.5001464192961634,0.0,60.713204603399994,177.1561,63.94731778779684,58200.0,0.0,0.0,3740128,22578604,2928.923807838518,0.0017071116655949,732.2309519596295,0.0093383742592952,1.5556897910581315,4.0,2.0,2.0,3.447684386883675e-05,0.0,1541.0,0.0,0.0
0x9bca6faaac2e6f4712f82aae6800a9bbbfaf6f9e,0,ok,8,4.0,4.0,0.5,4.0,1.0,3.0,0.5,0.5,47.68715388,47.698637182264726,11.92178847,20.311745,11.92465929556618,20.312795,0.0114833022647289,0.4259374558421434,0.0,37.15,50.0,13.11516298030642,102458.0,0.0,0.0,4256251,4336147,18.93634330222176,0.4224680484674872,2.7051919003173945,0.00213311166675,1.628310768348572,4.0,3.0,1.0,2.7642626925476763e-05,0.0,1541.0,0.0,0.0
0x51e16c54c0cfcd0cd0b55c64aa3fdad917e45677,0,ok,9,5.0,4.0,0.5555555555555556,6.0,4.0,2.0,0.6666666666666666,0.3333333333333333,0.3450159534263977,0.3378916526223393,0.0690031906852795,0.29,0.0844729131555848,0.150434050126087,-0.0071243008040583,0.8405408420102688,0.2222222222222222,57.72868847333333,302.5483,87.79206028313801,103817.11111111112,0.0,0.0,5067836,18695707,2120.054417922036,0.004245174050212,265.00680224025456,0.0005600066648589,1.71415017058595,6.0,2.0,4.0,2.3551926932737264e-05,0.0666666666666666,1393.0,0.0,0.0
0x1c0e294310091654beac3d191089d3c376be123f,1,ok,3,0.0,2.0,0.0,2.0,0.0,2.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.816496580927726,579912.0,0.0,0.0,5220366,5300480,13.512794691851294,0.2220118094304436,6.756397345925646,1.6068088351852363,0.7621796420611348,2.0,2.0,0.0,1.2755041268859982e-05,0.0,165.0,0.0,0.0
0xf9c883e175f8e62689681252f648be7a252a2118,0,ok,4,2.0,2.0,0.5,4.0,2.0,2.0,1.0,0.0,9.479666535618612,9.48337341,4.739833267809306,9.0,4.741686704999999,8.10202103,0.0037068743813861,0.9494004843085644,0.0,56.64243311175,132.569732447,47.25270639284293,21377.5,0.0,0.0,5368607,13753984,1343.9361530677782,0.0029763318673058,447.9787176892594,0.0084170185195075,1.4140559954636036,4.0,2.0,2.0,3.246058620242007e-05,0.0,436.0,0.0,0.0
0x3b5744c7f340e0d2dcf7a072a4c963b9a43c982b,1,ok,100,40.0,60.0,0.4,28.0,27.0,1.0,0.28,0.72,4.6507061328684385,4.26344327679651,0.1162676533217109,0.51,0.0710573879466085,0.0803624472896773,-0.3872628560719287,0.109660766651245,0.0,4.3255,107.0,13.640321651266149,70000.0,0.0,0.0,5957540,6556489,100.00626913694596,0.9999373125605018,1.0101643347166258,0.0018586246752076,2.0653295138475967,28.0,1.0,27.0,1.2613815737466908e-05,0.0,1541.0,0.0,0.0
0x4acba2b8aba6f63a4c204401a30950b247ae3183,0,ok,9,5.0,4.0,0.5555555555555556,6.0,3.0,4.0,0.6666666666666666,0.3333333333333333,4.22408339,4.2254776,0.8448166779999999,2.14165,1.0563694,2.143,0.0013942099999999,0.5070094035241098,0.1111111111111111,19.666666666666668,63.0,18.342421989596808,111333.33333333331,0.0,0.0,6689658,8914958,364.58622677194575,0.0246855183743121,45.573278346493225,0.0,2.377969364796353,6.0,4.0,3.0,2.809064916874723e-05,0.0666666666666666,559.0,0.0,0.0
0x9beb086842a6c61ad929995f7060e3ee2c4a94ce,1,ok,12,0.0,11.0,0.0,6.0,0.0,6.0,0.5,0.4545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.916666666666667,10.0,2.465033242958173,316201.5,0.0,0.0,5130807,5833874,120.62670034583245,0.0994804629953105,10.966063667802947,0.0025751548619182,1.9737973736162748,6.0,6.0,0.0,3.647402013603343e-05,0.0,165.0,0.0,0.0
0x3bb8416d25b80af3fcd60b999acc725d45ff7e5d,0,ok,4,2.0,2.0,0.5,3.0,2.0,1.0,0.75,0.25,0.0139283321734782,0.015,0.0069641660867391,0.0139283321734782,0.0075,0.01,0.0010716678265217,1.0,0.25,22.320161098,25.0,1.6064613067527225,38250.0,0.0,0.0,4095712,4272996,42.59908766444359,0.0938987245808717,14.199695888147865,0.5294650394441904,0.6876905438819343,3.0,1.0,2.0,1.8496997795910488e-05,0.0,740.0,0.0,0.0
0x57d02550f47dd932d2fb84e0aa883c9d8d53c313,1,ok,19,0.0,18.0,0.0,16.0,0.0,16.0,0.8421052631578947,0.1111111111111111,0.0,11.930301984999998,0.0,0.0,0.6627945547222222,2.5,11.930301984999998,0.0,0.0526315789473684,26.26315789473684,60.0,12.425957996587789,400262.7368421053,0.0526315789473684,0.0,4238580,4246646,1.9420941374064595,9.783253877370363,0.1078941187448033,0.0012038768524373,2.7380667028697174,16.0,16.0,0.0,0.0001825735675418,0.0,314.0,0.0,0.0
0x36bdae9fb81d0311f7021a92ee2ce671b7cc4069,0,ok,4,3.0,1.0,0.75,2.0,1.0,1.0,0.5,0.5,0.0,0.008,0.0,0.0,0.008,0.008,0.008,0.0,0.75,50.5,50.5,0.0,95000.0,0.0,0.0,3965479,3977208,2.259206856433992,1.7705328702453278,0.753068952144664,0.0005778515283708,1.3758599369566789,2.0,1.0,1.0,1.2628006240536986e-05,0.0,740.0,0.0,0.0
0x1955df3107d705b5b301a044da2715b8f943035e,0,ok,34,3.0,31.0,0.088235294117647,11.0,2.0,9.0,0.3235294117647059,0.6764705882352942,11.06,11.068307738,3.686666666666666,10.95,0.3570421850967742,5.09331662,0.0083077380000027,0.9900542495479204,0.0588235294117647,18.15477190347059,120.0,30.216286781414222,59285.882352941175,0.0,0.0,4713132,25234620,3094.9300431611086,0.0109857087319728,93.78575888366994,0.0018144172236875,3.2705990669705165,11.0,9.0,2.0,9.032108511630127e-05,0.0181818181818181,966.0,0.0,0.0
0xa4a48703ac737d7847113bdfb497c908a955f3d8,0,ok,25,13.0,12.0,0.52,3.0,2.0,1.0,0.12,0.88,11.159115210555385,11.1783120205936,0.8583934777350296,1.00099725,0.9315260017161332,1.003517137497354,0.0191968100382151,0.0897022058749925,0.0,32.78815163512,76.966879066,17.954455137437762,89902.08,0.0,0.0,3884341,19495717,2470.7069245026373,0.0101185615145481,102.94612185427654,0.0009630858787783,4.459173493239008,3.0,1.0,2.0,1.2552033955393094e-05,0.0,1541.0,0.0,0.0
0x8779dbd8c2c6b6f3aa9cf718c364ec45da70b062,0,ok,53,29.0,24.0,0.5471698113207547,29.0,23.0,8.0,0.5471698113207547,0.4528301886792453,59.71799,66.55721429,2.0592410344827585,14.0,2.7732172620833335,20.0,6.839224290000004,0.2344352179301413,0.0566037735849056,26.78398571181132,335.0,51.69996798754217,29941.43396226415,0.0,0.0,3631544,23926708,3136.2114703777765,0.0168993706261828,60.31175904572646,0.0007223261120142,2.3021988772770734,29.0,8.0,23.0,7.123211368039946e-05,0.0024630541871921,800.0,0.0,1.0
0x1194f611c8e1125cd613d3ab7244ab4bd9d36f34,0,ok,3,2.0,1.0,0.6666666666666666,2.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.6666666666666666,23.333333333333332,50.0,18.856180831641268,42119.666666666664,0.0,0.0,4667681,7546768,493.4086460736118,0.0060801528791054,246.70432303680587,0.0085668356495874,0.9999652748863735,2.0,1.0,1.0,1.61111773203915e-05,0.0,447.0,0.0,0.0
0xb9cfb36060785f6800b1ab9ccc9b4f341d097399,1,ok,41,2.0,39.0,0.048780487804878,36.0,2.0,34.0,0.8780487804878049,0.1219512195121951,24.09552698,24.197248980000005,12.04776349,14.09552698,0.6204422815384617,10.0,0.1017220000000023,0.5849852128861802,0.0,35.1219512195122,60.0,11.30334533246408,186600.34146341463,0.0,0.0,4947336,4977564,5.293902411113183,7.744759312890067,0.1323475602778295,0.0005253972223511,5.413348091268053,36.0,34.0,2.0,0.0003748936184227,0.0,127.0,0.0,0.0
0x05dccecac13c5054434adfdad1da2e7fe9516d30,0,ok,10,4.0,6.0,0.4,9.0,3.0,6.0,0.9,0.1,2.94409955,2.94678335,0.7360248875,2.1694389700000003,0.4911305583333333,1.32240863,0.0026838000000002,0.7368769068967116,0.0,20.68,41.0,7.987590375075577,73400.1,0.0,0.0,2974278,6369107,617.558081169167,0.0161928089112977,68.61756457435189,0.0165033287030679,1.2773564689528671,9.0,6.0,3.0,7.915004430184206e-05,0.0277777777777777,54.0,0.0,2.0
0xce7c32f7ba67de9cadec1403f145914622ab324c,0,ok,6,3.0,3.0,0.5,5.0,3.0,2.0,0.8333333333333334,0.1666666666666666,225.97873800983052,225.98,75.32624600327684,214.99457900491527,75.32666666666667,214.995,0.0012619901694961,0.9513929535953184,0.0,21.69825665866667,30.0,3.712692807027378,76055.5,0.0,0.0,3211985,3345416,22.265006525599293,0.2694811696148156,4.453001305119859,0.0011715789801544,1.997729764775264,5.0,2.0,3.0,1.4156908993589244e-05,0.0,800.0,0.0,0.0
0x4ef83d982816134ea71f779895f9f38a07135550,0,ok,3,2.0,1.0,0.6666666666666666,3.0,2.0,1.0,1.0,0.0,1012.6506760232484,1012.6515160232484,506.32533801162424,1009.5590738832484,1012.6515160232484,1012.6515160232484,0.0008400000000392,0.9969470201193752,0.0,20.0,20.0,0.0,44000.0,0.0,0.0,3785376,3785396,0.003852343517873,3.0,0.0019261717589365,0.0005778515283708,0.6999999996418448,3.0,1.0,2.0,2.3506716189355696e-05,0.0,14.0,0.0,1.0
0xb7c4a4341c0a03460b6cec4fa997dd2d748ce281,1,ok,27,3.0,24.0,0.1111111111111111,27.0,3.0,24.0,1.0,0.0,210.177,210.188266728,70.059,105.0,8.757844447,150.0,0.0112667280000096,0.4995789263335189,0.0,25.065873028740743,60.0,15.43567005794223,73881.70370370371,0.0,0.0,4380540,4478853,23.301400809442555,1.1587286198286688,0.8962077234400982,0.0002370124061902,3.173104638347659,27.0,24.0,3.0,0.0002801637821348,0.0,571.0,0.0,0.0
0x56a7a55a75a779acbe2f0cf98321cd5a2bb01afb,0,ok,27,23.0,4.0,0.8518518518518519,9.0,6.0,3.0,0.3333333333333333,0.6666666666666666,15.9445281595,15.93946617,0.6932403547608695,7.541353744999999,3.9848665425,7.54289049,-0.0050619894999996,0.4729744066152715,0.7037037037037037,60.909894968888885,200.0,46.764192131414255,91823.48148148147,0.3333333333333333,0.0,4861870,9504713,772.7705728660193,0.0349392186349222,29.72194511023151,0.0001751324065305,4.4125458094836,9.0,3.0,6.0,2.506649948239143e-05,0.0,216.0,0.0,1.0
0xf22fdffd2498fdcd3e0a58a118d3e1f70db4307d,0,ok,3,2.0,1.0,0.6666666666666666,2.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.4964719999999999,0.5,0.2482359999999999,0.49298,0.5,0.5,0.003528,0.992966370711742,0.0,49.666666666666664,78.0,23.27134623427608,67000.0,0.0,0.0,4179848,4291261,26.67024272426135,0.1124849155298824,13.335121362130677,0.0038524059261436,0.9997111082965404,2.0,1.0,1.0,2.3506716189355696e-05,0.0,740.0,0.0,0.0
0x97bded79e53fe66cb46a508f2b75358276204362,0,ok,3,2.0,1.0,0.6666666666666666,2.0,2.0,1.0,0.6666666666666666,0.3333333333333333,0.007500115999979,0.008,0.0037500579999895,0.007500115999979,0.008,0.008,0.000499884000021,1.0,0.3333333333333333,9.833333333666667,21.0,8.024268744502518,153666.66666666666,0.0,0.0,6758786,6852078,15.55071822685224,0.1929171345166387,7.77535911342612,0.0055007256953804,0.9992925438407234,2.0,1.0,2.0,1.5186096696008964e-05,0.0,182.0,0.0,0.0
0x788431a9fed9fae11871353cd6e92f3b724e7d63,1,ok,7,0.0,6.0,0.0,4.0,0.0,4.0,0.5714285714285714,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.7142857142857144,6.0,1.1605769149479943,377453.28571428574,0.0,0.0,5130549,5834069,120.70383879458188,0.057993184557393,20.117306465763644,0.0030901858320942,1.601223279182496,4.0,4.0,0.0,1.320133630883191e-05,0.0,165.0,0.0,0.0
0x0895c44c05e9524065d81041e029859903c52847,0,ok,14,11.0,3.0,0.7857142857142857,4.0,2.0,2.0,0.2857142857142857,0.7142857142857143,72.49643762299313,62.504921,6.5905852384539205,29.896437622993123,20.834973666666667,61.50992,-9.991516622993132,0.4123849199110316,0.0,21.935981455071435,44.464278564,15.230072828370728,51714.28571428572,0.2142857142857142,0.0,4337028,21917777,2705.9775596038885,0.0051737310053854,208.15211996952988,0.0013957055547723,2.219668479415935,4.0,2.0,2.0,2.4934442521330447e-05,0.0,800.0,0.0,0.0
0xbdd5840e9031cf4543f3fcdffb2a1f073e15e0f7,0,ok,19,10.0,9.0,0.5263157894736842,3.0,2.0,1.0,0.1578947368421052,0.8421052631578947,114.76780605215176,114.77582301,11.476780605215176,53.62781318,12.752869223333333,53.6284215,0.0080169578482269,0.4672722693298757,0.0,61.274839769,100.0,38.64499742541603,67947.36842105263,0.0,0.0,3432269,22604925,2986.24300612028,0.006362509668858,165.90238922890444,0.0015857616674017,3.9608815332050655,3.0,1.0,2.0,1.8791338281259565e-05,0.0,1541.0,0.0,0.0
0x955427a36b5c92edee90a1448bfc7e854e9caef5,1,ok,7,0.0,6.0,0.0,4.0,0.0,4.0,0.5714285714285714,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5714285714285716,7.0,1.6781914463529617,377435.0,0.0,0.0,5130480,5833815,120.67190973449084,0.0580085292045331,20.111984955748472,0.0030901858320942,1.6027062593594004,4.0,4.0,0.0,1.320133630883191e-05,0.0,165.0,0.0,0.0
0xd77b95800f67deb52e0e0988dbf01a311a3ccd80,1,ok,4,2.0,2.0,0.5,4.0,2.0,2.0,1.0,0.0,2.5043200000000003,2.506,1.2521600000000002,2.14916,1.253,2.15,0.0016799999999994,0.8581810631229235,0.0,32.5,40.0,8.2915619758885,28250.0,0.0,0.0,5040596,5380287,57.37007831147975,0.0697227564913328,19.12335943715992,0.0028617862943145,1.4137761045873722,4.0,2.0,2.0,2.384953267933948e-05,0.0,2397.0,0.0,0.0
0xa46311dc4d3bc52b66d45e74682042bb143a9aa3,1,ok,8,5.0,3.0,0.625,6.0,4.0,3.0,0.75,0.25,1.1788604133369798,1.18127541333698,0.2357720826673959,0.497146809614387,0.3937584711123267,0.51204,0.0024150000000002,0.4217181304842718,0.0,18.125,23.0,8.447447839436476,21000.0,0.0,0.0,5300367,5542482,41.078247595183825,0.1947502746182861,5.868321085026261,0.0026934459281188,1.4684864637497672,6.0,3.0,4.0,6.313240815525314e-05,0.0,1143.0,1.0,1.0
0x4114fb8b1879f61b18f7d2e623569a847a03e15a,1,ok,48,0.0,47.0,0.0,15.0,0.0,15.0,0.3125,0.6808510638297872,0.0,83.173,0.0,0.0,1.7696382978723404,21.2,83.173,0.0,0.4583333333333333,10.770833333333334,99.0,20.423882653376385,121843.45833333331,0.0,0.0,5509627,5968418,79.77539458213029,0.6016892834116049,1.6973488208963894,0.0,6.197841161993433,15.0,15.0,0.0,0.000177088503702,0.0,16.0,0.0,0.0
0x7cbc4e0d168744912c5afc081499145bbdc51e69,1,ok,100,86.0,14.0,0.86,36.0,25.0,13.0,0.36,0.64,207.5774781556916,49.46627519515902,2.41369160646153,74.0,3.533305371082787,21.049187142,-158.11120296053255,0.356493395417864,0.71,55.25,62.0,11.531153454880393,183570.0,0.07,0.0,4241192,4242092,0.2166978333338543,100.0,0.0021888670033722,0.0,1.7566698291685208,36.0,13.0,25.0,0.0001667295949917,0.0,3798.0,0.0,0.0
0x7a18cfc4a36e48163034e51a9ed19d4bdea05f6f,1,ok,6,0.0,5.0,0.0,3.0,0.0,3.0,0.5,0.4,0.0,4.0545075546,0.0,0.0,0.81090151092,3.7445075546,4.0545075546,0.0,0.1666666666666666,40.5,60.0,19.5,691850.6666666666,0.0,0.0,4269348,4273104,0.8902186022229769,6.0,0.1780437204445954,0.0009480496302798,1.8714571308666976,3.0,3.0,0.0,6.620553140932141e-05,0.0,314.0,0.0,0.0
0xda657e9fa116900fab8178e5580a3a6cedd89f3c,1,ok,100,63.0,37.0,0.63,82.0,58.0,31.0,0.82,0.18,366.4321131275683,238.40369436216977,5.816382748056641,365.3,6.443343090869453,141.0,-128.02841876539858,0.9969104423793386,0.39,40.42,60.0,19.16934010340471,78565.72,0.01,0.0,4242207,5267603,191.65394040833192,0.5217737751018482,1.935898387962949,0.0,6.35507240602914,82.0,31.0,58.0,0.0003749730896255,0.0,3798.0,0.0,0.0
0x37c85a7523b1832b4d0380b2f513e88b66e8c850,1,ok,66,1.0,65.0,0.0151515151515151,45.0,1.0,44.0,0.6818181818181818,0.3181818181818182,53.414527589,53.314947589,53.414527589,53.414527589,0.8202299629076923,6.19841855,-0.0995800000000031,1.0,0.0,29.979293212833333,100.0,20.772602953427366,87692.68181818182,0.0,0.0,5159598,5223068,10.741051607407906,6.144649743092288,0.1652469478062754,0.0,7.211311200550155,45.0,44.0,1.0,0.0004445536577312,0.0,836.0,0.0,0.0
0xe06ae5c5ab3eda3a62918bf86532c7d87dbbc66d,1,ok,8,0.0,7.0,0.0,4.0,0.0,4.0,0.5,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,2.1213203435596424,357627.625,0.0,0.0,5118863,5830171,122.01226799282487,0.0655671772322964,17.43032399897498,0.0012017389359297,1.7450161679826592,4.0,4.0,0.0,1.3253575012067536e-05,0.0,165.0,0.0,0.0
0x6e3e57e536aab05950774945d9cdbf506865c52f,1,ok,3,1.0,2.0,0.3333333333333333,3.0,1.0,2.0,1.0,0.0,2.05979,2.06,2.05979,2.05979,1.03,1.3,0.00021,1.0,0.0,17.333333333333332,21.0,5.185449728701348,80666.66666666667,0.0,0.0,4494578,4675349,30.37231434935221,0.0987741653630022,15.186157174676104,0.0718147594454111,0.9952710380500231,3.0,2.0,1.0,3.447684386883675e-05,0.0,8.0,0.0,0.0
0x62ee4a3c690c9660762c52bf1a232365c86c879b,1,ok,11,1.0,10.0,0.0909090909090909,11.0,1.0,10.0,1.0,0.0,6.442345019,6.442786019,6.442345019,6.442345019,0.6442786019,2.0,0.0004409999999994,1.0,0.0,24.0,60.0,11.832159566199232,92745.45454545454,0.0,0.0,4292008,4410294,28.035249622593874,0.3923631909143051,2.803524962259387,0.0336557618501009,2.4501496041448374,11.0,10.0,1.0,0.0001222378653046,0.0,12.0,0.0,0.0
0x2720f8b853bce09605538d2b5c4b95cec1ce9d5f,0,ok,96,48.0,48.0,0.5,5.0,1.0,4.0,0.0520833333333333,0.9479166666666666,115.01715768498552,115.03874,2.3961907851038653,3.60958,2.3966404166666666,3.61,0.0215823150144558,0.0313829699207668,0.0,13.9462637399375,33.46927861,8.514081092010716,127989.66666666669,0.0,0.0,3804177,4086892,58.640326723564,1.6370986548651578,0.6172665970901474,0.0013483202291859,5.42134494215983,5.0,4.0,1.0,5.429696206271544e-05,0.0,1148.0,0.0,0.0
